customerID,Contract,InternetService,tenure,MonthlyCharges,PaymentMethod,Churn_Proba,Risque,Action_marketing
6918-UMQCG,Month-to-month,Fiber optic,5,80.2,Electronic check,0.834,Critique,Appel client + remise 20% + proposer contrat annuel
8325-QRPZR,Month-to-month,Fiber optic,7,75.15,Electronic check,0.833,Critique,Appel client + remise 20% + proposer contrat annuel
1853-UDXBW,Month-to-month,Fiber optic,1,70.0,Electronic check,0.833,Critique,Appel client + remise 20% + proposer contrat annuel
0939-YAPAF,Month-to-month,Fiber optic,35,100.25,Electronic check,0.833,Critique,Appel client + remise 20% + proposer contrat annuel
1196-AMORA,Month-to-month,Fiber optic,7,73.6,Electronic check,0.833,Critique,Appel client + remise 20% + proposer contrat annuel
6198-ZFIOJ,Month-to-month,Fiber optic,5,75.6,Electronic check,0.833,Critique,Appel client + remise 20% + proposer contrat annuel
7568-PODML,Month-to-month,DSL,1,45.3,Mailed check,0.833,Critique,Appel client + remise 20% + proposer contrat annuel
6319-IEJWJ,Month-to-month,Fiber optic,20,90.2,Electronic check,0.833,Critique,Appel client + remise 20% + proposer contrat annuel
2276-YDAVZ,Month-to-month,Fiber optic,3,75.1,Credit card (automatic),0.833,Critique,Appel client + remise 20% + proposer contrat annuel
9250-WYPLL,Month-to-month,Fiber optic,5,75.55,Electronic check,0.833,Critique,Appel client + remise 20% + proposer contrat annuel
3422-LYEPQ,Month-to-month,Fiber optic,1,71.0,Electronic check,0.832,Critique,Appel client + remise 20% + proposer contrat annuel
9190-MFJLN,Month-to-month,Fiber optic,19,95.9,Credit card (automatic),0.832,Critique,Appel client + remise 20% + proposer contrat annuel
4325-NFSKC,Month-to-month,Fiber optic,19,90.6,Electronic check,0.832,Critique,Appel client + remise 20% + proposer contrat annuel
5399-ZIMKF,Month-to-month,Fiber optic,5,74.65,Electronic check,0.832,Critique,Appel client + remise 20% + proposer contrat annuel
3420-YJLQT,Month-to-month,Fiber optic,2,79.55,Electronic check,0.832,Critique,Appel client + remise 20% + proposer contrat annuel
1379-FRVEB,Month-to-month,Fiber optic,15,91.0,Electronic check,0.832,Critique,Appel client + remise 20% + proposer contrat annuel
7384-GHBPI,Month-to-month,DSL,3,35.15,Electronic check,0.832,Critique,Appel client + remise 20% + proposer contrat annuel
2398-YPMUR,Month-to-month,Fiber optic,13,70.15,Electronic check,0.831,Critique,Appel client + remise 20% + proposer contrat annuel
1891-UAWWU,Month-to-month,Fiber optic,20,90.8,Electronic check,0.831,Critique,Appel client + remise 20% + proposer contrat annuel
4822-NGOCH,Month-to-month,Fiber optic,13,84.45,Electronic check,0.831,Critique,Appel client + remise 20% + proposer contrat annuel
2485-ITVKB,Month-to-month,DSL,2,35.1,Electronic check,0.831,Critique,Appel client + remise 20% + proposer contrat annuel
0793-TWELN,Month-to-month,Fiber optic,4,80.15,Electronic check,0.831,Critique,Appel client + remise 20% + proposer contrat annuel
6339-YPSAH,Month-to-month,Fiber optic,9,73.8,Electronic check,0.831,Critique,Appel client + remise 20% + proposer contrat annuel
1771-OADNZ,Month-to-month,Fiber optic,29,95.9,Electronic check,0.831,Critique,Appel client + remise 20% + proposer contrat annuel
1104-TNLZA,Month-to-month,Fiber optic,28,105.8,Electronic check,0.831,Critique,Appel client + remise 20% + proposer contrat annuel
3440-JPSCL,Month-to-month,Fiber optic,6,99.95,Mailed check,0.831,Critique,Appel client + remise 20% + proposer contrat annuel
5186-SAMNZ,Month-to-month,Fiber optic,1,69.5,Bank transfer (automatic),0.83,Critique,Appel client + remise 20% + proposer contrat annuel
1867-BDVFH,Month-to-month,Fiber optic,11,74.35,Electronic check,0.83,Critique,Appel client + remise 20% + proposer contrat annuel
3001-CBHLQ,Month-to-month,Fiber optic,32,104.9,Electronic check,0.83,Critique,Appel client + remise 20% + proposer contrat annuel
1583-IHQZE,Month-to-month,Fiber optic,12,112.95,Mailed check,0.83,Critique,Appel client + remise 20% + proposer contrat annuel
3249-ZPQRG,Month-to-month,Fiber optic,4,78.45,Electronic check,0.83,Critique,Appel client + remise 20% + proposer contrat annuel
0375-HVGXO,Month-to-month,DSL,1,34.7,Electronic check,0.83,Critique,Appel client + remise 20% + proposer contrat annuel
5271-DBYSJ,Month-to-month,Fiber optic,11,79.15,Credit card (automatic),0.83,Critique,Appel client + remise 20% + proposer contrat annuel
3317-HRTNN,Month-to-month,DSL,5,45.7,Electronic check,0.829,Critique,Appel client + remise 20% + proposer contrat annuel
8270-RKSAP,Month-to-month,Fiber optic,9,70.5,Electronic check,0.829,Critique,Appel client + remise 20% + proposer contrat annuel
3074-GQWYX,Month-to-month,Fiber optic,5,75.9,Bank transfer (automatic),0.829,Critique,Appel client + remise 20% + proposer contrat annuel
4441-NIHPT,Month-to-month,Fiber optic,13,74.3,Electronic check,0.829,Critique,Appel client + remise 20% + proposer contrat annuel
5219-YIPTK,Month-to-month,Fiber optic,33,104.4,Electronic check,0.829,Critique,Appel client + remise 20% + proposer contrat annuel
5378-IKEEG,Month-to-month,DSL,1,35.75,Electronic check,0.829,Critique,Appel client + remise 20% + proposer contrat annuel
0822-GAVAP,Month-to-month,DSL,2,34.7,Electronic check,0.829,Critique,Appel client + remise 20% + proposer contrat annuel
8063-RJYNF,Month-to-month,Fiber optic,16,94.25,Electronic check,0.829,Critique,Appel client + remise 20% + proposer contrat annuel
8380-PEFPE,Month-to-month,Fiber optic,1,71.65,Electronic check,0.829,Critique,Appel client + remise 20% + proposer contrat annuel
1448-PWKYE,Month-to-month,Fiber optic,1,80.0,Electronic check,0.829,Critique,Appel client + remise 20% + proposer contrat annuel
0923-PNFUB,Month-to-month,Fiber optic,3,83.75,Electronic check,0.829,Critique,Appel client + remise 20% + proposer contrat annuel
6379-RXJRQ,Month-to-month,Fiber optic,10,70.1,Electronic check,0.828,Critique,Appel client + remise 20% + proposer contrat annuel
0685-MLYYM,Month-to-month,Fiber optic,2,70.75,Electronic check,0.828,Critique,Appel client + remise 20% + proposer contrat annuel
5134-IKDAY,Month-to-month,Fiber optic,1,69.8,Electronic check,0.828,Critique,Appel client + remise 20% + proposer contrat annuel
8111-SLLHI,Month-to-month,Fiber optic,39,105.65,Electronic check,0.828,Critique,Appel client + remise 20% + proposer contrat annuel
0875-CABNR,Month-to-month,Fiber optic,10,84.6,Credit card (automatic),0.828,Critique,Appel client + remise 20% + proposer contrat annuel
6432-TWQLB,Month-to-month,Fiber optic,5,85.4,Electronic check,0.828,Critique,Appel client + remise 20% + proposer contrat annuel
5339-PXDVH,Month-to-month,Fiber optic,4,90.65,Electronic check,0.828,Critique,Appel client + remise 20% + proposer contrat annuel
0947-IDHRQ,Month-to-month,Fiber optic,7,80.3,Mailed check,0.828,Critique,Appel client + remise 20% + proposer contrat annuel
8337-MSSXB,Month-to-month,Fiber optic,14,86.3,Electronic check,0.828,Critique,Appel client + remise 20% + proposer contrat annuel
5976-JCJRH,Month-to-month,Fiber optic,10,70.3,Electronic check,0.828,Critique,Appel client + remise 20% + proposer contrat annuel
2568-OIADY,Month-to-month,Fiber optic,37,99.5,Electronic check,0.827,Critique,Appel client + remise 20% + proposer contrat annuel
3951-NJCVI,Month-to-month,Fiber optic,42,95.05,Electronic check,0.827,Critique,Appel client + remise 20% + proposer contrat annuel
9741-YLNTD,Month-to-month,Fiber optic,6,87.95,Bank transfer (automatic),0.827,Critique,Appel client + remise 20% + proposer contrat annuel
3565-UNOCC,Month-to-month,Fiber optic,29,99.05,Bank transfer (automatic),0.827,Critique,Appel client + remise 20% + proposer contrat annuel
3223-DWFIO,Month-to-month,Fiber optic,4,69.35,Electronic check,0.827,Critique,Appel client + remise 20% + proposer contrat annuel
0148-DCDOS,Month-to-month,Fiber optic,25,94.7,Bank transfer (automatic),0.827,Critique,Appel client + remise 20% + proposer contrat annuel
4854-CIDCF,Month-to-month,Fiber optic,3,73.85,Electronic check,0.826,Critique,Appel client + remise 20% + proposer contrat annuel
9874-QLCLH,Month-to-month,Fiber optic,17,104.2,Electronic check,0.826,Critique,Appel client + remise 20% + proposer contrat annuel
4550-EVXNY,Month-to-month,Fiber optic,1,69.65,Electronic check,0.826,Critique,Appel client + remise 20% + proposer contrat annuel
2482-CZGBB,Month-to-month,Fiber optic,10,70.0,Electronic check,0.826,Critique,Appel client + remise 20% + proposer contrat annuel
2504-DSHIH,Month-to-month,Fiber optic,23,86.8,Electronic check,0.826,Critique,Appel client + remise 20% + proposer contrat annuel
0013-EXCHZ,Month-to-month,Fiber optic,3,83.9,Mailed check,0.826,Critique,Appel client + remise 20% + proposer contrat annuel
7801-KICAO,Month-to-month,Fiber optic,18,74.15,Electronic check,0.826,Critique,Appel client + remise 20% + proposer contrat annuel
1766-GKNMI,Month-to-month,Fiber optic,29,84.9,Electronic check,0.826,Critique,Appel client + remise 20% + proposer contrat annuel
8709-KRDVL,Month-to-month,Fiber optic,33,100.0,Electronic check,0.826,Critique,Appel client + remise 20% + proposer contrat annuel
0023-XUOPT,Month-to-month,Fiber optic,13,94.1,Electronic check,0.826,Critique,Appel client + remise 20% + proposer contrat annuel
7379-FNIUJ,Month-to-month,Fiber optic,2,100.2,Electronic check,0.826,Critique,Appel client + remise 20% + proposer contrat annuel
9840-DVNDC,Month-to-month,Fiber optic,6,80.5,Credit card (automatic),0.825,Critique,Appel client + remise 20% + proposer contrat annuel
8481-YYXWG,Month-to-month,Fiber optic,5,89.35,Electronic check,0.825,Critique,Appel client + remise 20% + proposer contrat annuel
5380-WJKOV,Month-to-month,Fiber optic,34,106.35,Electronic check,0.825,Critique,Appel client + remise 20% + proposer contrat annuel
6137-NICCO,Month-to-month,Fiber optic,6,94.05,Mailed check,0.825,Critique,Appel client + remise 20% + proposer contrat annuel
2674-MIAHT,Month-to-month,Fiber optic,4,80.3,Mailed check,0.825,Critique,Appel client + remise 20% + proposer contrat annuel
7928-VJYAB,Month-to-month,Fiber optic,11,90.6,Electronic check,0.825,Critique,Appel client + remise 20% + proposer contrat annuel
6833-JMZYP,Month-to-month,Fiber optic,15,94.0,Credit card (automatic),0.825,Critique,Appel client + remise 20% + proposer contrat annuel
6030-REHUX,Month-to-month,Fiber optic,28,110.85,Electronic check,0.825,Critique,Appel client + remise 20% + proposer contrat annuel
3801-HMYNL,Month-to-month,Fiber optic,1,89.15,Mailed check,0.825,Critique,Appel client + remise 20% + proposer contrat annuel
7615-ESMYF,Month-to-month,DSL,2,44.6,Electronic check,0.824,Critique,Appel client + remise 20% + proposer contrat annuel
0611-DFXKO,Month-to-month,Fiber optic,20,89.0,Mailed check,0.824,Critique,Appel client + remise 20% + proposer contrat annuel
1010-DIAUQ,Month-to-month,Fiber optic,5,96.5,Bank transfer (automatic),0.824,Critique,Appel client + remise 20% + proposer contrat annuel
2815-CPTUL,Month-to-month,Fiber optic,5,70.25,Mailed check,0.824,Critique,Appel client + remise 20% + proposer contrat annuel
7534-BFESC,Month-to-month,Fiber optic,24,76.1,Electronic check,0.824,Critique,Appel client + remise 20% + proposer contrat annuel
1666-JXLKU,Month-to-month,Fiber optic,37,100.05,Electronic check,0.824,Critique,Appel client + remise 20% + proposer contrat annuel
1754-GKYPY,Month-to-month,Fiber optic,22,89.75,Bank transfer (automatic),0.824,Critique,Appel client + remise 20% + proposer contrat annuel
6400-BWQKW,Month-to-month,Fiber optic,6,79.05,Electronic check,0.824,Critique,Appel client + remise 20% + proposer contrat annuel
9095-HFAFX,Month-to-month,Fiber optic,5,81.0,Credit card (automatic),0.824,Critique,Appel client + remise 20% + proposer contrat annuel
4971-PUYQO,Month-to-month,Fiber optic,27,94.55,Mailed check,0.824,Critique,Appel client + remise 20% + proposer contrat annuel
3346-BRMIS,Month-to-month,DSL,18,48.35,Electronic check,0.824,Critique,Appel client + remise 20% + proposer contrat annuel
8945-GRKHX,Month-to-month,Fiber optic,1,78.65,Electronic check,0.823,Critique,Appel client + remise 20% + proposer contrat annuel
4521-YEEHE,Month-to-month,Fiber optic,18,88.85,Electronic check,0.823,Critique,Appel client + remise 20% + proposer contrat annuel
5564-NEMQO,Month-to-month,Fiber optic,1,75.3,Bank transfer (automatic),0.823,Critique,Appel client + remise 20% + proposer contrat annuel
5949-XIKAE,Month-to-month,Fiber optic,8,83.55,Electronic check,0.823,Critique,Appel client + remise 20% + proposer contrat annuel
6956-SMUCM,Month-to-month,Fiber optic,3,99.0,Credit card (automatic),0.823,Critique,Appel client + remise 20% + proposer contrat annuel
9961-JBNMK,Month-to-month,Fiber optic,21,96.8,Bank transfer (automatic),0.823,Critique,Appel client + remise 20% + proposer contrat annuel
8821-XNHVZ,Month-to-month,Fiber optic,1,80.05,Mailed check,0.823,Critique,Appel client + remise 20% + proposer contrat annuel
9647-ERGBE,Month-to-month,Fiber optic,30,100.05,Electronic check,0.823,Critique,Appel client + remise 20% + proposer contrat annuel
9524-EGPJC,Month-to-month,Fiber optic,18,90.1,Electronic check,0.823,Critique,Appel client + remise 20% + proposer contrat annuel
5091-HFAZW,Month-to-month,Fiber optic,2,91.15,Electronic check,0.823,Critique,Appel client + remise 20% + proposer contrat annuel
8224-DWCKX,Month-to-month,Fiber optic,12,73.3,Credit card (automatic),0.823,Critique,Appel client + remise 20% + proposer contrat annuel
8734-DKSTZ,Month-to-month,Fiber optic,10,85.95,Electronic check,0.822,Critique,Appel client + remise 20% + proposer contrat annuel
4009-ALQFH,Month-to-month,Fiber optic,25,99.5,Electronic check,0.822,Critique,Appel client + remise 20% + proposer contrat annuel
2860-RANUS,Month-to-month,Fiber optic,20,85.8,Credit card (automatic),0.822,Critique,Appel client + remise 20% + proposer contrat annuel
9415-DPEWS,Month-to-month,Fiber optic,18,88.35,Electronic check,0.822,Critique,Appel client + remise 20% + proposer contrat annuel
9050-IKDZA,Month-to-month,Fiber optic,2,81.5,Mailed check,0.822,Critique,Appel client + remise 20% + proposer contrat annuel
2154-KVJFF,Month-to-month,Fiber optic,15,79.75,Electronic check,0.822,Critique,Appel client + remise 20% + proposer contrat annuel
4686-UXDML,Month-to-month,Fiber optic,21,99.85,Credit card (automatic),0.822,Critique,Appel client + remise 20% + proposer contrat annuel
9054-FOWNV,Month-to-month,Fiber optic,22,88.75,Electronic check,0.822,Critique,Appel client + remise 20% + proposer contrat annuel
3420-ZDBMA,Month-to-month,Fiber optic,5,71.45,Mailed check,0.822,Critique,Appel client + remise 20% + proposer contrat annuel
2135-DQWAQ,Month-to-month,Fiber optic,5,85.3,Mailed check,0.821,Critique,Appel client + remise 20% + proposer contrat annuel
3797-FKOGQ,Month-to-month,Fiber optic,11,86.2,Electronic check,0.821,Critique,Appel client + remise 20% + proposer contrat annuel
6032-KRXXO,Month-to-month,Fiber optic,30,90.25,Electronic check,0.821,Critique,Appel client + remise 20% + proposer contrat annuel
6347-DCUIK,Month-to-month,Fiber optic,10,74.15,Mailed check,0.821,Critique,Appel client + remise 20% + proposer contrat annuel
7892-POOKP,Month-to-month,Fiber optic,28,104.8,Electronic check,0.821,Critique,Appel client + remise 20% + proposer contrat annuel
0674-DGMAQ,Month-to-month,Fiber optic,32,93.5,Electronic check,0.821,Critique,Appel client + remise 20% + proposer contrat annuel
0508-OOLTO,Month-to-month,Fiber optic,2,71.65,Electronic check,0.821,Critique,Appel client + remise 20% + proposer contrat annuel
5989-PGKJB,Month-to-month,Fiber optic,16,86.25,Electronic check,0.82,Critique,Appel client + remise 20% + proposer contrat annuel
8008-HAWED,Month-to-month,DSL,14,50.75,Electronic check,0.82,Critique,Appel client + remise 20% + proposer contrat annuel
3296-SILRA,Month-to-month,Fiber optic,1,76.4,Mailed check,0.82,Critique,Appel client + remise 20% + proposer contrat annuel
5583-SXDAG,Month-to-month,Fiber optic,1,70.0,Electronic check,0.82,Critique,Appel client + remise 20% + proposer contrat annuel
5318-IXUZF,Month-to-month,Fiber optic,2,87.15,Bank transfer (automatic),0.82,Critique,Appel client + remise 20% + proposer contrat annuel
1641-RQDAY,Month-to-month,Fiber optic,32,100.4,Electronic check,0.82,Critique,Appel client + remise 20% + proposer contrat annuel
8485-GJCDN,Month-to-month,Fiber optic,5,69.05,Mailed check,0.82,Critique,Appel client + remise 20% + proposer contrat annuel
6267-DCFFZ,Month-to-month,Fiber optic,30,90.05,Electronic check,0.82,Critique,Appel client + remise 20% + proposer contrat annuel
4583-PARNH,Month-to-month,Fiber optic,16,91.55,Electronic check,0.819,Critique,Appel client + remise 20% + proposer contrat annuel
0491-KAPQG,Month-to-month,Fiber optic,21,73.7,Electronic check,0.819,Critique,Appel client + remise 20% + proposer contrat annuel
2260-USTRB,Month-to-month,Fiber optic,2,70.2,Bank transfer (automatic),0.819,Critique,Appel client + remise 20% + proposer contrat annuel
9617-INGJY,Month-to-month,Fiber optic,1,70.6,Mailed check,0.819,Critique,Appel client + remise 20% + proposer contrat annuel
